name,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,09/30/1988,09/30/1987,09/30/1986,09/30/1985
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000","76,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000","150,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"66,224,000,000","65,339,000,000","72,282,000,000","78,425,000,000","89,531,000,000","90,488,000,000","96,456,000,000","105,860,000,000","117,892,000,000","107,147,000,000","114,949,000,000","126,878,000,000","140,199,000,000","134,047,000,000","132,425,000,000","134,082,000,000","132,390,000,000","128,249,000,000","126,541,000,000","130,457,000,000","128,267,000,000","119,355,000,000","125,677,000,000","129,006,000,000","123,328,000,000","111,547,000,000","120,940,000,000","120,179,000,000","129,684,000,000","123,549,000,000","123,354,000,000","135,490,000,000","127,346,000,000","118,210,000,000","111,746,000,000","102,498,000,000","90,054,000,000","76,615,000,000","69,343,000,000","61,477,000,000","54,666,000,000","47,791,000,000","43,111,000,000","39,348,000,000","35,768,000,000","27,832,000,000","25,888,000,000","24,311,000,000","22,909,000,000","21,030,000,000","19,622,000,000","18,053,000,000","16,804,000,000","14,532,000,000","13,404,000,000","12,261,000,000","11,228,000,000","9,984,000,000","9,330,000,000","8,682,000,000","8,380,000,000","7,466,000,000","6,821,000,000","6,386,000,000","5,790,000,000","5,076,000,000","4,812,000,000","4,490,000,000","4,330,000,000","4,223,000,000","4,198,000,000","4,139,000,000","4,116,000,000","4,095,000,000","4,066,000,000","4,014,000,000","3,966,000,000","3,920,000,000","3,858,000,000","3,738,000,000","3,709,000,000","4,031,000,000","4,026,000,000","4,065,000,000","4,264,000,000","2,954,000,000","2,820,000,000","2,025,000,000","1,773,000,000","1,492,000,000","1,336,000,000","1,238,000,000","1,094,000,000","1,050,000,000","1,196,000,000","1,242,000,000","1,942,000,000","2,058,000,000","2,020,000,000","2,056,000,000","2,794,000,000","2,901,000,000","2,828,000,000","2,714,000,000","2,562,000,000","2,383,301,000","2,245,115,000","2,109,100,000","2,053,259,000","2,026,400,000","2,020,500,000","2,286,200,000","2,282,800,000","2,187,400,000","2,121,400,000","2,087,000,000","1,922,800,000","1,766,700,000","1,666,300,000","1,814,400,000","1,545,100,000","1,446,800,000","1,506,800,000","1,550,900,000","1,523,800,000","1,485,700,000","1,003,400,000","836,500,000","694,100,000","550,500,000"
NetTangibleAssets,"66,224,000,000","65,339,000,000","72,282,000,000","78,425,000,000","89,531,000,000","90,488,000,000","96,456,000,000","105,860,000,000","117,892,000,000","107,147,000,000","114,949,000,000","126,878,000,000","132,161,000,000","126,032,000,000","124,320,000,000","125,992,000,000","124,119,000,000","119,629,000,000","117,774,000,000","121,365,000,000","119,141,000,000","110,346,000,000","116,854,000,000","120,234,000,000","114,329,000,000","102,789,000,000","114,799,000,000","114,196,000,000","123,557,000,000","117,793,000,000","117,479,000,000","129,954,000,000","121,503,000,000","112,851,000,000","106,285,000,000","97,753,000,000","85,686,000,000","72,183,000,000","67,433,000,000","60,229,000,000","53,403,000,000","46,708,000,000","42,079,000,000","38,605,000,000","35,274,000,000","27,379,000,000","25,422,000,000","23,836,000,000","22,425,000,000","20,538,000,000","19,293,000,000","17,715,000,000","16,455,000,000","14,195,000,000","13,129,000,000","11,983,000,000","11,044,000,000","9,807,000,000","9,255,000,000","8,572,000,000","8,287,000,000","7,370,000,000","6,712,000,000","6,273,000,000","5,694,000,000","4,979,000,000","4,713,000,000","4,384,000,000","4,223,000,000","4,114,000,000","4,086,000,000","4,025,000,000","4,000,000,000","3,976,000,000","3,967,000,000","3,933,000,000","3,891,000,000","3,920,000,000","3,712,000,000","3,603,000,000","3,712,000,000","4,107,000,000","4,176,000,000","4,215,000,000","4,414,000,000","3,104,000,000","2,970,000,000","2,175,000,000","1,923,000,000","1,642,000,000","1,486,000,000","1,388,000,000","1,244,000,000","1,200,000,000","1,196,000,000","1,242,000,000","1,942,000,000","2,058,000,000","2,020,000,000","2,056,000,000","2,794,000,000","2,901,000,000","2,828,000,000","2,714,000,000","2,562,000,000","2,383,301,000","2,245,115,000","2,109,100,000","2,053,259,000","2,026,400,000","2,020,500,000","2,286,200,000","2,282,800,000","2,187,400,000","2,121,400,000","2,087,000,000","1,922,800,000","1,766,700,000","1,666,300,000","1,814,400,000","1,545,100,000","1,446,800,000","1,506,800,000","1,550,900,000","1,523,800,000","1,485,700,000","1,003,400,000","836,500,000","694,100,000","550,500,000"
WorkingCapital,"21,599,000,000","38,321,000,000","44,747,000,000","47,659,000,000","61,070,000,000","57,101,000,000","45,269,000,000","29,574,000,000","32,545,000,000","14,473,000,000","27,213,000,000","40,733,000,000","28,022,000,000","27,831,000,000","31,573,000,000","28,648,000,000","19,202,000,000","27,863,000,000","22,275,000,000","19,327,000,000","127,000,000","8,768,000,000","5,668,000,000","9,162,000,000","9,792,000,000","5,083,000,000","21,744,000,000","27,333,000,000","26,578,000,000","29,628,000,000","31,900,000,000","27,829,000,000","25,469,000,000","19,111,000,000","18,883,000,000","18,676,000,000","20,164,000,000","17,018,000,000","20,039,000,000","22,670,000,000","20,132,000,000","20,956,000,000","20,421,000,000","20,107,000,000","20,235,000,000","16,983,000,000","18,509,000,000","20,102,000,000","20,406,000,000","20,598,000,000","18,780,000,000","17,102,000,000","15,654,000,000","12,657,000,000","11,753,000,000","10,544,000,000","9,327,000,000","8,038,000,000","7,468,000,000","6,830,000,000","7,102,000,000","6,816,000,000","6,253,000,000","5,655,000,000","5,098,000,000","4,375,000,000","4,131,000,000","3,804,000,000","3,647,000,000","3,530,000,000","3,521,000,000","3,461,000,000","3,789,000,000","3,730,000,000","3,725,000,000","3,705,000,000","3,693,000,000","3,625,000,000","3,634,000,000","3,550,000,000","3,289,000,000","3,494,000,000","3,284,000,000","3,059,000,000","2,944,000,000","2,736,000,000","2,759,000,000","2,548,000,000","2,383,000,000","2,178,000,000","1,986,000,000","1,829,000,000","1,704,000,000","1,606,000,000","1,583,000,000","1,631,000,000","2,375,000,000","2,512,000,000","2,528,000,000","2,004,000,000","2,846,000,000","2,899,000,000","3,013,000,000","2,918,000,000","2,783,000,000","2,532,147,000","2,342,502,000","2,249,700,000","1,879,846,000","1,823,200,000","1,823,200,000","2,185,100,000","2,165,500,000","2,132,900,000","2,065,500,000","2,006,000,000","1,800,800,000","1,646,500,000","1,541,500,000","1,816,700,000","1,471,700,000","1,376,300,000","1,452,100,000","1,495,400,000","1,432,800,000","1,399,100,000","955,900,000","828,700,000","712,400,000","526,700,000"
InvestedCapital,"178,267,000,000","177,775,000,000","185,005,000,000","187,932,000,000","197,823,000,000","198,535,000,000","204,874,000,000","218,490,000,000","232,622,000,000","221,630,000,000","229,549,000,000","248,718,000,000","262,599,000,000","249,727,000,000","240,764,000,000","232,604,000,000","219,939,000,000","215,281,000,000","211,476,000,000","210,329,000,000","191,230,000,000","183,817,000,000","180,095,000,000","172,877,000,000","159,731,000,000","146,842,000,000","151,980,000,000","137,141,000,000","146,645,000,000","140,509,000,000","140,312,000,000","135,490,000,000","127,346,000,000","118,210,000,000","111,746,000,000","102,498,000,000","90,054,000,000","76,615,000,000","69,343,000,000","61,477,000,000","54,666,000,000","47,791,000,000","43,111,000,000","39,348,000,000","35,768,000,000","27,832,000,000","25,888,000,000","24,311,000,000","22,909,000,000","21,030,000,000","19,622,000,000","18,053,000,000","16,804,000,000","14,532,000,000","13,404,000,000","12,261,000,000","11,228,000,000","9,984,000,000","9,330,000,000","8,682,000,000","8,380,000,000","7,466,000,000","6,821,000,000","6,386,000,000","5,790,000,000","5,076,000,000","4,812,000,000","4,490,000,000","4,632,000,000","4,527,000,000","4,505,000,000","4,449,000,000","4,436,000,000","4,411,000,000","4,382,000,000","4,325,000,000","4,281,000,000","4,237,000,000","4,175,000,000","4,055,000,000","4,020,000,000","4,331,000,000","4,326,000,000","4,365,000,000","4,564,000,000","3,254,000,000","3,120,000,000","2,980,000,000","2,727,000,000","2,446,000,000","2,289,000,000","2,214,000,000","2,070,000,000","2,026,000,000","2,274,000,000","2,327,000,000","3,072,000,000","3,193,000,000","3,156,000,000","2,711,000,000","3,292,000,000","3,665,000,000","3,537,000,000","3,645,000,000","3,075,000,000","2,979,973,000","3,065,538,000","2,904,700,000","2,805,516,000","2,849,600,000","2,328,700,000","2,346,100,000","2,473,400,000","2,371,900,000","2,301,600,000","2,223,300,000","1,968,500,000","1,915,300,000","1,822,600,000","1,820,400,000","1,568,100,000","1,569,400,000","1,531,700,000","1,570,900,000","1,591,700,000","1,542,500,000","1,131,300,000","836,500,000","694,100,000","550,500,000"
TangibleBookValue,"66,224,000,000","65,339,000,000","72,282,000,000","78,425,000,000","89,531,000,000","90,488,000,000","96,456,000,000","105,860,000,000","117,892,000,000","107,147,000,000","114,949,000,000","126,878,000,000","132,161,000,000","126,032,000,000","124,320,000,000","125,992,000,000","124,119,000,000","119,629,000,000","117,774,000,000","121,365,000,000","119,141,000,000","110,346,000,000","116,854,000,000","120,234,000,000","114,329,000,000","102,789,000,000","114,799,000,000","114,196,000,000","123,557,000,000","117,793,000,000","117,479,000,000","129,954,000,000","121,503,000,000","112,851,000,000","106,285,000,000","97,753,000,000","85,686,000,000","72,183,000,000","67,433,000,000","60,229,000,000","53,403,000,000","46,708,000,000","42,079,000,000","38,605,000,000","35,274,000,000","27,379,000,000","25,422,000,000","23,836,000,000","22,425,000,000","20,538,000,000","19,293,000,000","17,715,000,000","16,455,000,000","14,195,000,000","13,129,000,000","11,983,000,000","11,044,000,000","9,807,000,000","9,255,000,000","8,572,000,000","8,287,000,000","7,370,000,000","6,712,000,000","6,273,000,000","5,694,000,000","4,979,000,000","4,713,000,000","4,384,000,000","4,223,000,000","4,114,000,000","4,086,000,000","4,025,000,000","4,000,000,000","3,976,000,000","3,967,000,000","3,933,000,000","3,891,000,000","3,920,000,000","3,712,000,000","3,603,000,000","3,709,000,000","4,031,000,000","4,026,000,000","4,065,000,000","4,264,000,000","2,954,000,000","2,820,000,000","2,025,000,000","1,773,000,000","1,492,000,000","1,336,000,000","1,238,000,000","1,094,000,000","1,050,000,000","1,196,000,000","1,242,000,000","1,942,000,000","2,058,000,000","2,020,000,000","2,056,000,000","2,794,000,000","2,901,000,000","2,828,000,000","2,714,000,000","2,562,000,000","2,383,301,000","2,245,115,000","2,109,100,000","2,053,259,000","2,026,400,000","2,020,500,000","2,286,200,000","2,282,800,000","2,187,400,000","2,121,400,000","2,087,000,000","1,922,800,000","1,766,700,000","1,666,300,000","1,814,400,000","1,545,100,000","1,446,800,000","1,506,800,000","1,550,900,000","1,523,800,000","1,485,700,000","1,003,400,000","836,500,000","694,100,000","550,500,000"
TotalDebt,"112,043,000,000","112,436,000,000","112,723,000,000","109,507,000,000","108,292,000,000","108,047,000,000","108,418,000,000","112,630,000,000","114,730,000,000","114,483,000,000","114,600,000,000","121,840,000,000","122,400,000,000","115,680,000,000","108,339,000,000","98,522,000,000","87,549,000,000","87,032,000,000","84,935,000,000","79,872,000,000","62,963,000,000","64,462,000,000","54,418,000,000","43,871,000,000","36,403,000,000","35,295,000,000","31,040,000,000","16,962,000,000","16,961,000,000","16,960,000,000","16,958,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"302,000,000","304,000,000","307,000,000","310,000,000","320,000,000","316,000,000","316,000,000","311,000,000","315,000,000","317,000,000","317,000,000","317,000,000","311,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","300,000,000","955,000,000","954,000,000","954,000,000","953,000,000","976,000,000","976,000,000","976,000,000","1,078,000,000","1,085,000,000","1,130,000,000","1,135,000,000","1,136,000,000","655,000,000","498,000,000","764,000,000","709,000,000","931,000,000","513,000,000","596,672,000","820,423,000","795,600,000","752,257,000","823,200,000","308,200,000","59,900,000","190,600,000","184,500,000","180,200,000","136,300,000","45,700,000","148,600,000","156,300,000","6,000,000","23,000,000","122,600,000","24,900,000","20,000,000","67,900,000","56,800,000","127,900,000",,,
NetDebt,"76,033,000,000","74,420,000,000","79,340,000,000","69,333,000,000","68,521,000,000","59,203,000,000","57,888,000,000","74,642,000,000","69,959,000,000","88,570,000,000","82,629,000,000","76,781,000,000","94,909,000,000","95,391,000,000","89,768,000,000","83,365,000,000","71,178,000,000","66,548,000,000","66,698,000,000","58,358,000,000","46,274,000,000","43,342,000,000","39,099,000,000","29,382,000,000","16,925,000,000","21,451,000,000","18,063,000,000",,"2,884,000,000","2,701,000,000","5,710,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60,000,000",,,,,"155,000,000",,"8,000,000",,,,,"194,300,000",,,"146,800,000",,,,,,,,,,,,,,,,,,,,
ShareIssued,"16,823,263,000","16,976,763,000","17,135,756,000","17,295,948,000","17,536,108,000","17,772,944,000","18,125,580,000","18,429,136,000","18,919,212,000","19,019,944,000","19,371,668,000","19,773,128,000","20,326,604,000","20,504,804,000","20,679,128,000","20,823,260,000","21,021,692,000","21,344,664,000","21,572,660,000","21,913,784,000","22,177,948,000","22,315,012,000","22,821,600,000","23,049,112,000","23,305,676,000","23,464,644,000","23,956,684,000","24,128,860,000","24,991,510,600","25,177,964,000","25,436,376,000","26,322,632,000","26,293,080,184","26,297,824,000","26,243,448,000","26,179,496,000","26,101,992,000","26,019,756,000","25,953,305,812","25,890,874,212","25,789,218,616","25,647,161,400","25,577,505,716","25,469,802,708","25,375,901,096","25,194,554,000","25,080,585,880","24,979,075,352","24,931,617,872","24,890,183,444","24,800,906,368","24,680,068,084","24,601,608,276","24,425,211,216","24,349,946,740","24,218,544,644","24,086,156,948","23,947,351,904","23,883,653,612","23,777,268,396","23,677,280,872","23,380,542,192","23,183,472,956","23,047,828,944","22,654,745,232","21,920,842,552","21,570,768,016","20,879,898,816","20,650,612,976","20,536,688,704","20,551,587,336","20,470,535,008","20,174,405,048","20,101,703,384","20,095,895,960","19,828,768,904","19,737,720,072","19,651,613,016","19,626,548,984","19,406,293,872","19,337,214,848","18,797,905,784","18,190,270,952","18,220,160,000","18,057,088,000","18,009,488,000","17,934,224,000","15,305,584,000","15,159,088,000","15,141,616,000","14,910,672,000","14,894,992,000","14,338,128,000","14,330,288,000","14,174,608,000","14,159,600,000","13,953,520,000","13,943,664,000","13,863,920,000","13,852,720,000","13,789,216,000","13,767,264,000","13,653,360,000","13,562,416,000","13,427,680,000","13,388,816,000","13,253,296,000","3,307,920,000","13,047,440,000","13,008,464,000","12,948,768,000","13,058,640,000","13,198,192,000","13,269,648,000","13,470,240,000","13,403,040,000","13,270,880,000","13,259,232,000","13,158,880,000","13,323,072,000","12,803,168,000","12,920,208,000","13,402,816,000","13,639,696,000","14,022,624,000","14,142,240,000","13,750,016,000","14,121,856,000","14,028,672,000","13,854,400,000"
OrdinarySharesNumber,"16,823,263,000","16,976,763,000","17,135,756,000","17,295,948,000","17,536,108,000","17,772,944,000","18,125,580,000","18,429,136,000","18,919,212,000","19,019,944,000","19,371,668,000","19,773,128,000","20,326,604,000","20,504,804,000","20,679,128,000","20,823,260,000","21,021,692,000","21,344,664,000","21,572,660,000","21,913,784,000","22,177,948,000","22,315,012,000","22,821,600,000","23,049,112,000","23,305,676,000","23,464,644,000","23,956,684,000","24,128,860,000","24,991,510,600","25,177,964,000","25,436,376,000","26,322,632,000","26,293,080,184","26,297,824,000","26,243,448,000","26,179,496,000","26,101,992,000","26,019,756,000","25,953,305,812","25,890,874,212","25,789,218,616","25,647,161,400","25,577,505,716","25,469,802,708","25,375,901,096","25,194,554,000","25,080,585,880","24,979,075,352","24,931,617,872","24,890,183,444","24,800,906,368","24,680,068,084","24,601,608,276","24,425,211,216","24,349,946,740","24,218,544,644","24,086,156,948","23,947,351,904","23,883,653,612","23,777,268,396","23,677,280,872","23,380,542,192","23,183,472,956","23,047,828,944","22,654,745,232","21,920,842,552","21,570,768,016","20,879,898,816","20,650,612,976","20,536,688,704","20,551,587,336","20,470,535,008","20,174,405,048","20,101,703,384","20,095,895,960","19,828,768,904","19,737,720,072","19,651,613,016","19,626,548,984","19,406,293,872","19,337,214,848","18,797,905,784","18,190,270,952","18,220,160,000","18,057,088,000","18,009,488,000","17,934,224,000","15,305,584,000","15,159,088,000","15,141,616,000","14,910,672,000","14,894,992,000","14,338,128,000","14,330,288,000","14,174,608,000","14,159,600,000","13,953,520,000","13,943,664,000","13,863,920,000","13,852,720,000","13,789,216,000","13,767,264,000","13,653,360,000","13,562,416,000","13,427,680,000","13,388,816,000","13,253,296,000","3,307,920,000","13,047,440,000","13,008,464,000","12,948,768,000","13,058,640,000","13,198,192,000","13,269,648,000","13,470,240,000","13,403,040,000","13,270,880,000","13,259,232,000","13,158,880,000","13,323,072,000","12,803,168,000","12,920,208,000","13,402,816,000","13,639,696,000","14,022,624,000","14,142,240,000","13,750,016,000","14,121,856,000","14,028,672,000","13,854,400,000"
